id,id_municipio,id_estado,nome,localizacao,rede,coordenadas_latitude,coordenadas_longitude,has_inf,has_fund_ai,has_fund_af,has_fund_em
35369536,3506102,35,BEBEDOURENSE DE EDUCACAO E CULTURA INSTITUTO IBEC,Urbana,Privada,-20.944666,-48.485618,true,true,true,false
35371610,3525904,35,INTEGRA ESCOLA DE FORMACAO ED INFANTIL E ENSINO FUNDAMENTAL,Urbana,Privada,-23.199325,-46.910411,true,true,true,false
35375494,3525904,35,DEODATO JANSKI EMEB,Urbana,Municipal,-23.172861,-46.870539,false,true,false,false
35376553,3525904,35,LUZIA FRANCISCA DE SOUZA MARTINS EMEB,Urbana,Municipal,-23.189163,-46.809072,true,true,false,false
35385931,3543402,35,COLEGIO JUBILEU,Urbana,Privada,-21.184679,-47.795560,true,true,true,false
35388877,3553658,35,EMEB PROFESSORA IVETE PEREIRA,Urbana,Municipal,-21.073565,-48.413799,false,true,false,false
35393812,3512407,35,BRINQ EDUC COLEGIO,Urbana,Privada,-22.477205,-47.467932,true,true,false,false
35400749,3505906,35,CAMPINHO DA PAZ ESCOLA ED INFANTIL PROGRAMA METAMORFOSE,Urbana,Privada,-20.897317,-47.606220,true,true,false,false
35406004,3531506,35,BAIRRO CRUZEIRO,Urbana,Estadual,-20.912967,-48.643167,false,false,true,true
35411127,3505906,35,EMEB PROFESSORA ANNA BONAGURA DE ANDRADE,Urbana,Municipal,-20.879647,-47.592372,true,true,false,false
35412181,3543402,35,PROFESSORA SUELI TEREZINHA DANHONE,Urbana,Estadual,-21.122309,-47.829549,false,false,true,true
35429173,3525904,35,THE JOY SCHOOL,Urbana,Privada,-23.192675,-46.962390,true,true,true,true
35430043,3543402,35,SAO GABRIEL ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,Urbana,Privada,-21.129779,-47.832690,true,true,false,false
35430882,3525904,35,MARINA DE ALMEIDA RINALDI CARVALHO PROFA EMEB,Urbana,Municipal,-23.153528,-46.962775,false,true,false,false
35431138,3543402,35,CAPELLA KIDS SISTEMA DE ENSINO EIRELI ME,Urbana,Privada,-21.193832,-47.817647,true,true,false,false
35432994,3525904,35,DOMUS SAPIENS COLEGIO UNIDADE II,Urbana,Privada,-23.188779,-46.901654,true,true,true,true
35435065,3543402,35,PROFESSOR PAULO CESAR CARNIEL GIOVANNETTI,Urbana,Estadual,-21.154478,-47.846977,false,false,true,true
